classname,name,time_seconds,outcome
tests.test_tick_sides_geometry,test_minor_length_really_changes_pixels_and_undoes,0.491,passed
tests.test_tick_sides_geometry,test_3d_axes_do_not_offer_minor_length_or_width,0.739,passed
tests.test_tick_sides_geometry,test_3d_tick_boxes_stay_on_their_projected_labels,0.740,passed
tests.test_tracked_paths_are_windows_safe,test_every_tracked_path_can_be_checked_out_on_windows,0.020,passed
tests.test_ts_const_reader,test_reads_the_live_declaration,0.002,passed
tests.test_ts_const_reader,test_a_commented_out_old_array_above_it_is_not_the_answer,0.002,passed
tests.test_ts_const_reader,test_a_block_comment_holding_a_whole_declaration_is_not_the_answer,0.002,passed
tests.test_ts_const_reader,test_a_doc_comment_inside_the_array_does_not_add_an_entry,0.002,passed
tests.test_ts_const_reader,test_an_unrelated_string_literal_elsewhere_does_not_add_an_entry,0.002,passed
tests.test_ts_const_reader,test_a_declaration_that_is_not_exported_is_not_the_answer,0.002,passed
tests.test_ts_const_reader,test_two_live_declarations_are_a_red_not_a_coin_flip,0.002,passed
tests.test_ts_const_reader,test_a_value_it_cannot_read_exactly_is_a_red_not_a_guess,0.002,passed
tests.test_ts_const_reader,test_type_annotated_declaration_still_reads,0.002,passed
tests.test_ts_const_reader,test_blanking_keeps_offsets_and_line_numbers,0.002,passed
tests.test_ts_const_reader,test_an_unterminated_string_is_a_red,0.002,passed
tests.test_ts_const_reader,test_single_string_const_reads_the_live_one,0.002,passed
tests.test_ts_const_reader,test_single_string_const_with_two_live_declarations_is_a_red,0.002,passed
tests.test_tutorial,test_resources_are_reachable_through_importlib_resources,0.002,passed
tests.test_tutorial,test_metadata_is_stable_and_free_of_paths,0.003,passed
tests.test_tutorial,test_shipped_resources_pass_static_validation,0.006,passed
tests.test_tutorial,test_validation_rejects_a_pdf_with_no_page_size,0.004,passed
tests.test_tutorial,test_resources_are_small_and_render_no_external_data,0.002,passed
tests.test_tutorial,test_validation_catches_broken_resources[missing-pdf],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[corrupt-pdf],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[bad-registry],0.005,passed
tests.test_tutorial,test_validation_catches_broken_resources[syntax-error],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[external-data],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[network-import],0.006,passed
tests.test_tutorial,test_validation_catches_broken_resources[absolute-path],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[stems-mismatch],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[doc-schema],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[doc-unknown-asset],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[oversized],0.007,passed
tests.test_tutorial,test_validation_catches_broken_resources[missing-meta],0.005,passed
tests.test_tutorial,test_validation_catches_broken_resources[single-panel],0.006,passed
tests.test_tutorial,test_first_open_copies_into_a_versioned_data_dir,0.007,passed
tests.test_tutorial,test_ensure_again_is_idempotent_and_keeps_user_edits,0.006,passed
tests.test_tutorial,test_reset_restores_pristine_copy_and_leaves_no_leftovers,0.008,passed
tests.test_tutorial,test_stale_leftovers_from_an_interrupted_reset_are_swept,0.006,passed
tests.test_tutorial,test_missing_files_are_repaired_without_touching_the_rest,0.010,passed
tests.test_tutorial,test_resource_change_gets_a_fresh_directory_and_keeps_the_old_one,0.010,passed
tests.test_tutorial,test_copy_failure_keeps_the_previous_copy_intact,0.007,passed
tests.test_tutorial,test_locked_directory_is_reported_and_old_copy_survives,0.008,passed
tests.test_tutorial,test_placing_the_new_copy_failing_puts_the_old_one_back,0.007,passed
tests.test_tutorial,test_is_tutorial_path_only_matches_the_data_dir_tree,0.006,passed
tests.test_tutorial,test_get_reports_availability_without_leaking_package_paths,0.007,passed
tests.test_tutorial,test_get_reports_broken_resources_instead_of_pretending,0.007,passed
tests.test_tutorial,test_open_copies_opens_and_runs_nothing,0.011,passed
tests.test_tutorial,test_recent_list_flags_the_tutorial,0.009,passed
tests.test_tutorial,test_open_does_not_touch_the_user_project,0.009,passed
tests.test_tutorial,test_open_after_resource_upgrade_drops_the_stale_autosave_slot,0.012,passed
tests.test_tutorial,test_reset_clears_only_tutorial_state,0.014,passed
tests.test_tutorial,test_reset_before_open_creates_and_opens,0.015,passed
tests.test_tutorial,test_reset_keeps_tutorial_as_default_only_if_it_was,0.016,passed
tests.test_tutorial,test_reset_when_locked_reopens_the_old_copy,0.010,passed
tests.test_tutorial,test_open_repairs_a_damaged_copy,0.008,passed
tests.test_tutorial,test_tutorial_endpoints_go_through_session_auth,0.002,passed
tests.test_tutorial,test_wheel_contains_every_tutorial_resource_and_nothing_else,0.000,skipped
tests.test_tutorial,test_sdist_contains_every_tutorial_resource,0.000,skipped
tests.test_tutorial,test_installed_wheel_layout_exposes_resources_through_importlib,0.000,skipped
tests.test_tutorial,test_smoke_and_ci_run_the_tutorial_on_the_bundled_runtime,0.004,passed
tests.test_tutorial,test_desktop_spec_ships_the_tutorial_resources_as_datas,0.002,passed
tests.test_tutorial,test_desktop_spec_ships_the_canvas_coverage_table,0.002,passed
tests.test_tutorial,test_pyproject_keeps_resources_inside_the_wheel_and_sdist,0.003,passed
tests.test_tutorial,test_tutorial_scripts_build_in_a_worker_and_expose_editable_roles[0],0.456,passed
tests.test_tutorial,test_tutorial_scripts_build_in_a_worker_and_expose_editable_roles[1],0.446,passed
tests.test_update_chain_gates,test_probe_zip_dependency_mirrors_the_plugin,0.003,passed
tests.test_update_chain_gates,test_probe_zip_version_matches_the_shells_lockfile,0.002,passed
tests.test_update_chain_gates,test_probe_asserts_exactly_one_toplevel_exe,0.002,passed
tests.test_update_chain_gates,test_selftest_passes_against_the_real_probe,0.000,skipped
tests.test_update_chain_gates,test_selftest_refuses_a_probe_that_accepts_deflate,0.004,passed
tests.test_update_chain_gates,test_macos_package_check_wants_the_app_bundle,0.006,passed
tests.test_update_chain_gates,test_bad_signature_base64_is_an_assertion_failure,0.004,passed
tests.test_update_chain_gates,test_config_comes_from_the_apps_own_tauri_conf,0.002,passed
tests.test_update_chain_gates,test_required_platforms_match_the_updater_manifest_requirement,0.002,passed
tests.test_update_chain_gates,test_network_and_assertion_failures_have_distinct_exit_codes,0.002,passed
tests.test_update_chain_gates,test_nightly_runs_the_consumer_check,0.002,passed
tests.test_update_chain_gates,test_tools_crates_stay_out_of_the_wheel,0.002,passed
tests.test_update_chain_gates,test_shell_e2e_update_trigger_is_default_off,0.002,passed
tests.test_update_chain_gates,test_release_runs_the_n1_update_verification,0.002,passed
tests.test_update_chain_gates,test_n1_new_process_is_pinned_by_image_path_not_by_name,0.002,passed
tests.test_update_chain_gates,test_n1_version_read_is_null_safe_and_polls_as_advertised,0.002,passed
tests.test_update_chain_gates,test_n1_update_step_exits_explicitly,0.002,passed
tests.test_update_chain_gates,test_release_notes_do_not_leak_powershell_backticks,0.002,passed
tests.test_update_chain_gates,test_the_workflow_reader_still_sees_the_release_chain,0.021,passed
tests.test_update_chain_gates,test_every_pattern_download_is_followed_by_a_roll_call_that_mirrors_the_uploads,0.029,passed
tests.test_updater_manifest,test_two_platforms_land_in_one_manifest,0.004,passed
tests.test_updater_manifest,test_missing_signature_is_a_hard_error,0.004,passed
tests.test_updater_manifest,test_no_artifacts_at_all_is_an_error,0.004,passed
tests.test_updater_manifest,test_installer_and_dmg_are_not_mistaken_for_update_packages,0.004,passed
tests.test_updater_manifest,test_intel_mac_gets_no_entry,0.004,passed
tests.test_updater_manifest,test_cli_writes_the_file,0.004,passed
tests.test_updater_manifest,test_half_a_manifest_is_rejected_when_both_platforms_are_required,0.004,passed
tests.test_updater_manifest,test_require_passes_when_both_are_present,0.004,passed
tests.test_updater_manifest,test_require_is_opt_in,0.004,passed
tests.test_updater_zip,test_every_entry_is_stored_and_exe_is_at_top_level,0.004,passed
tests.test_updater_zip,test_missing_or_wrong_input_is_a_hard_error,0.004,passed
tests.test_updater_zip,test_workflow_uses_the_script_not_compress_archive,0.002,passed
tests.test_worker_roundtrip,test_full_roundtrip,0.682,passed
tests.test_worker_roundtrip,test_export_is_state_neutral,0.659,passed
tests.test_worker_roundtrip,test_export_stays_state_neutral_when_it_fails,0.589,passed
tests.test_worker_roundtrip,test_axes3d_position_roundtrip,0.580,passed
tests.test_worker_roundtrip,test_axes3d_zlabel_exposed_with_labelpad,0.582,passed
tests.test_worker_roundtrip,test_axes3d_axis_arrows_roundtrip,0.677,passed
tests.test_worker_roundtrip,test_scatter_marker_roundtrip,0.587,passed
tests.test_worker_roundtrip,test_legend_entry_order_roundtrip,0.661,passed
tests.test_worker_roundtrip,test_fontfamily_override_syncs_mathtext,0.779,passed
tests.test_worker_roundtrip,test_non_ascii_survives_the_pipe,0.709,passed
tests.test_worker_roundtrip,test_arrowpatch_and_gradient_fill_editable,0.419,passed
tests.test_worker_roundtrip,test_arrowpatch_endpoints_and_style_roundtrip,0.423,passed
tests.test_worker_roundtrip,test_closed_figure_still_builds,0.410,passed
tests.test_worker_roundtrip,test_build_without_paper_style,0.387,passed
tests.test_worker_roundtrip,test_script_sees_its_own_argv_not_the_workers,0.324,passed
tests.test_worker_roundtrip,test_script_in_subdirectory_can_import_neighbours,0.323,passed
tests.test_worker_roundtrip,test_shutdown_all_kills_hung_worker,0.530,passed
tests.test_worker_roundtrip,test_request_timeout_kills_and_rebuilds_worker,2.271,passed
tests.test_worker_roundtrip,test_frac_anchored_props_survive_geometry_moves,0.507,passed
tests.test_worker_roundtrip,test_frac_anchor_exact_on_aspect_equal_axes,0.451,passed
tests.test_worker_roundtrip,test_v1_envelope_echoes_generation_revision_and_hash,0.656,passed
tests.test_worker_roundtrip,test_v1_error_envelope_shapes,0.528,passed
tests.test_worker_roundtrip,test_v1_hash_mismatch_is_flagged_but_still_executed,0.586,passed
tests.test_worker_roundtrip,test_v1_cancel_is_an_honest_idempotent_noop,0.528,passed
tests.test_worker_roundtrip,test_v1_render_reports_the_preview_verdict,0.588,passed
tests.test_worker_roundtrip,test_v1_render_reports_hybrid_for_a_heavy_data_layer,0.419,passed
tests.test_worker_roundtrip,test_legacy_envelope_keeps_the_old_response_shape,0.557,passed
tests.test_worker_roundtrip,test_v1_script_error_is_not_retryable,0.197,passed
tests.test_worker_roundtrip,test_pool_speaks_v1_end_to_end,0.773,passed
tests.test_worker_roundtrip,test_v1_bad_payload_args_are_bad_request_not_internal,0.529,passed
tests.test_worker_roundtrip,test_v1_timings_have_the_documented_shape,0.646,passed
tests.test_worker_roundtrip,test_v1_inline_svg_returns_the_very_svg_it_just_wrote,0.583,passed
tests.test_worker_roundtrip,test_v1_preview_dpi_is_optional_and_validated,0.557,passed
tests.test_worker_roundtrip,test_workerd_render_and_full_list_restore,0.000,skipped
tests.test_worker_roundtrip,test_workerd_export_is_state_neutral,0.000,skipped
tests.test_worker_roundtrip,test_workerd_export_keeps_vector_text,0.000,skipped
tests.test_worker_roundtrip,test_workerd_unknown_stem_is_structured_and_the_session_survives,0.000,skipped
tests.test_worker_roundtrip,test_workerd_timeout_kills_and_rebuilds,0.000,skipped
tests.test_worker_roundtrip,test_variants_take_turns_on_one_live_figure,0.651,passed
tests.test_worker_roundtrip,test_preview_png_is_state_neutral_across_variants,0.704,passed
tests.test_worker_roundtrip,test_write_back_verifies_a_clean_replay_and_keeps_vector_text,1.319,passed
tests.test_worker_roundtrip,test_write_back_blocks_when_the_script_changed_mid_session,0.592,passed
tests.test_worker_roundtrip,test_write_back_blocks_attribute_only_divergence[color-#ff2222],1.511,passed
tests.test_worker_roundtrip,test_write_back_blocks_attribute_only_divergence[linestyle---],1.536,passed
tests.test_worker_roundtrip,test_write_back_blocks_attribute_only_divergence[alpha-0.25],1.538,passed
tests.test_worker_roundtrip,test_write_back_without_overrides_passes_the_pixel_gate,1.342,passed
tests.test_worker_roundtrip,test_write_back_with_attribute_patches_passes_the_pixel_gate,1.399,passed
tests.test_worker_roundtrip,test_workerd_write_back_replays_without_leaking_a_session,0.000,skipped
tests.test_worker_roundtrip,test_axes_follow_gids_cover_colorbar_and_twin_but_not_shared,0.540,passed
tests.test_worker_roundtrip,test_fill_between_area_is_editable,0.509,passed
tests.test_worker_roundtrip,test_scalar_mapped_meshes_never_advertise_facecolor,0.471,passed
tests.test_worker_roundtrip,test_overlapping_override_undo_returns_to_the_script_original[legend-fontsize],0.990,passed
tests.test_worker_roundtrip,test_overlapping_override_undo_returns_to_the_script_original[legend-title_fontsize],1.038,passed
tests.test_worker_roundtrip,test_overlapping_override_undo_returns_to_the_script_original[barseries_0-facecolor],0.940,passed
tests.test_worker_roundtrip,test_overlapping_override_undo_returns_to_the_script_original[colorbar-tick_fontsize],1.006,passed
tests.test_worker_roundtrip,test_overlapping_override_undo_of_the_broadcast_keeps_the_narrow_one,0.716,passed
tests.test_worker_roundtrip,test_overlapping_override_is_independent_of_patch_list_order,0.700,passed
tests.test_worker_roundtrip,test_line_collections_are_registered_and_editable,0.508,passed
tests.test_worker_roundtrip,test_line_collection_edits_undo_exactly,0.535,passed
tests.test_worker_roundtrip,test_event_collection_color_survives_the_one_dimensional_array,0.496,passed
tests.test_worker_roundtrip,test_contour_is_still_not_registered_as_line_collections,0.494,passed
tests.test_worker_roundtrip,test_line_collections_expose_style_only_never_data,0.488,passed
tests.test_worker_roundtrip,test_inset_axes_contents_are_registered_and_editable,0.747,passed
tests.test_worker_roundtrip,test_secondary_axis_label_is_editable,0.731,passed
tests.test_worker_roundtrip,test_child_axes_never_expose_position,0.680,passed
tests.test_worker_roundtrip,test_secondary_axis_hides_the_slaved_data_range,0.689,passed
tests.test_worker_roundtrip,test_secondary_axis_container_props_are_editable,0.704,passed
tests.test_worker_roundtrip,test_existing_gid_numbering_is_untouched,0.647,passed
